Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,1
Horizontal Delay,0
Sample Interval,0.01
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,-2.38
,
,
,
Label,
TIME,CH1
-5.000e+00,1.23375
-4.990e+00,1.23391
-4.980e+00,1.23391
-4.970e+00,1.23367
-4.960e+00,1.23359
-4.950e+00,1.23398
-4.940e+00,1.23375
-4.930e+00,1.23359
-4.920e+00,1.23422
-4.910e+00,1.23391
-4.900e+00,1.23398
-4.890e+00,1.23391
-4.880e+00,1.23375
-4.870e+00,1.23367
-4.860e+00,1.23359
-4.850e+00,1.23391
-4.840e+00,1.23367
-4.830e+00,1.23328
-4.820e+00,1.23367
-4.810e+00,1.23375
-4.800e+00,1.23375
-4.790e+00,1.23375
-4.780e+00,1.23344
-4.770e+00,1.23398
-4.760e+00,1.23367
-4.750e+00,1.23391
-4.740e+00,1.23359
-4.730e+00,1.23359
-4.720e+00,1.23344
-4.710e+00,1.2332
-4.700e+00,1.23305
-4.690e+00,1.23328
-4.680e+00,1.23359
-4.670e+00,1.23367
-4.660e+00,1.23375
-4.650e+00,1.23297
-4.640e+00,1.23336
-4.630e+00,1.23336
-4.620e+00,1.23406
-4.610e+00,1.23391
-4.600e+00,1.23375
-4.590e+00,1.23336
-4.580e+00,1.23398
-4.570e+00,1.23359
-4.560e+00,1.23398
-4.550e+00,1.23391
-4.540e+00,1.23367
-4.530e+00,1.23344
-4.520e+00,1.23344
-4.510e+00,1.2332
-4.500e+00,1.23391
-4.490e+00,1.23367
-4.480e+00,1.23344
-4.470e+00,1.23328
-4.460e+00,1.23359
-4.450e+00,1.23336
-4.440e+00,1.23328
-4.430e+00,1.23336
-4.420e+00,1.23367
-4.410e+00,1.23344
-4.400e+00,1.23359
-4.390e+00,1.23375
-4.380e+00,1.23391
-4.370e+00,1.23344
-4.360e+00,1.23367
-4.350e+00,1.23367
-4.340e+00,1.23297
-4.330e+00,1.23328
-4.320e+00,1.23375
-4.310e+00,1.23391
-4.300e+00,1.23328
-4.290e+00,1.23367
-4.280e+00,1.23336
-4.270e+00,1.23375
-4.260e+00,1.23406
-4.250e+00,1.23391
-4.240e+00,1.23391
-4.230e+00,1.23398
-4.220e+00,1.23375
-4.210e+00,1.23367
-4.200e+00,1.23398
-4.190e+00,1.23375
-4.180e+00,1.23422
-4.170e+00,1.23359
-4.160e+00,1.23336
-4.150e+00,1.23359
-4.140e+00,1.23344
-4.130e+00,1.23344
-4.120e+00,1.23336
-4.110e+00,1.23375
-4.100e+00,1.23398
-4.090e+00,1.23344
-4.080e+00,1.23391
-4.070e+00,1.23398
-4.060e+00,1.23344
-4.050e+00,1.23359
-4.040e+00,1.23328
-4.030e+00,1.2332
-4.020e+00,1.23344
-4.010e+00,1.23375
-4.000e+00,1.23398
-3.990e+00,1.23375
-3.980e+00,1.23336
-3.970e+00,1.23375
-3.960e+00,1.23359
-3.950e+00,1.23336
-3.940e+00,1.23328
-3.930e+00,1.23359
-3.920e+00,1.23328
-3.910e+00,1.23375
-3.900e+00,1.23406
-3.890e+00,1.23398
-3.880e+00,1.23359
-3.870e+00,1.23344
-3.860e+00,1.23367
-3.850e+00,1.23336
-3.840e+00,1.23375
-3.830e+00,1.23367
-3.820e+00,1.23367
-3.810e+00,1.23336
-3.800e+00,1.23367
-3.790e+00,1.2332
-3.780e+00,1.23328
-3.770e+00,1.23344
-3.760e+00,1.23406
-3.750e+00,1.23398
-3.740e+00,1.23367
-3.730e+00,1.23422
-3.720e+00,1.23367
-3.710e+00,1.23367
-3.700e+00,1.23375
-3.690e+00,1.23367
-3.680e+00,1.23391
-3.670e+00,1.23398
-3.660e+00,1.23406
-3.650e+00,1.23406
-3.640e+00,1.23375
-3.630e+00,1.23359
-3.620e+00,1.23336
-3.610e+00,1.23391
-3.600e+00,1.23359
-3.590e+00,1.23336
-3.580e+00,1.23305
-3.570e+00,1.2332
-3.560e+00,1.23344
-3.550e+00,1.2332
-3.540e+00,1.23344
-3.530e+00,1.23391
-3.520e+00,1.23367
-3.510e+00,1.23344
-3.500e+00,1.23359
-3.490e+00,1.2332
-3.480e+00,1.23297
-3.470e+00,1.23344
-3.460e+00,1.23367
-3.450e+00,1.23367
-3.440e+00,1.23344
-3.430e+00,1.23391
-3.420e+00,1.23367
-3.410e+00,1.23359
-3.400e+00,1.2332
-3.390e+00,1.23406
-3.380e+00,1.23344
-3.370e+00,1.23336
-3.360e+00,1.23344
-3.350e+00,1.23391
-3.340e+00,1.23375
-3.330e+00,1.23336
-3.320e+00,1.23344
-3.310e+00,1.23336
-3.300e+00,1.23328
-3.290e+00,1.23344
-3.280e+00,1.23391
-3.270e+00,1.23336
-3.260e+00,1.23359
-3.250e+00,1.23398
-3.240e+00,1.23391
-3.230e+00,1.23391
-3.220e+00,1.23367
-3.210e+00,1.23375
-3.200e+00,1.23391
-3.190e+00,1.23375
-3.180e+00,1.23367
-3.170e+00,1.23398
-3.160e+00,1.23359
-3.150e+00,1.23359
-3.140e+00,1.23344
-3.130e+00,1.23375
-3.120e+00,1.23336
-3.110e+00,1.23344
-3.100e+00,1.23367
-3.090e+00,1.23367
-3.080e+00,1.23391
-3.070e+00,1.23367
-3.060e+00,1.23375
-3.050e+00,1.23391
-3.040e+00,1.23391
-3.030e+00,1.23391
-3.020e+00,1.23406
-3.010e+00,1.23336
-3.000e+00,1.23344
-2.990e+00,1.23359
-2.980e+00,1.23359
-2.970e+00,1.23375
-2.960e+00,1.23359
-2.950e+00,1.23367
-2.940e+00,1.23328
-2.930e+00,1.23336
-2.920e+00,1.23406
-2.910e+00,1.23375
-2.900e+00,1.23406
-2.890e+00,1.23375
-2.880e+00,1.23336
-2.870e+00,1.23375
-2.860e+00,1.23344
-2.850e+00,1.23398
-2.840e+00,1.2343
-2.830e+00,1.23391
-2.820e+00,1.23367
-2.810e+00,1.23406
-2.800e+00,1.23367
-2.790e+00,1.23344
-2.780e+00,1.23359
-2.770e+00,1.2332
-2.760e+00,1.23328
-2.750e+00,1.23391
-2.740e+00,1.23406
-2.730e+00,1.23375
-2.720e+00,1.23391
-2.710e+00,1.23398
-2.700e+00,1.23398
-2.690e+00,1.23367
-2.680e+00,1.23391
-2.670e+00,1.23359
-2.660e+00,1.23367
-2.650e+00,1.23422
-2.640e+00,1.23422
-2.630e+00,1.23422
-2.620e+00,1.23359
-2.610e+00,1.23367
-2.600e+00,1.23367
-2.590e+00,1.23367
-2.580e+00,1.23359
-2.570e+00,1.23422
-2.560e+00,1.23422
-2.550e+00,1.23391
-2.540e+00,1.23375
-2.530e+00,1.23375
-2.520e+00,1.23375
-2.510e+00,1.23367
-2.500e+00,1.23367
-2.490e+00,1.23375
-2.480e+00,1.23406
-2.470e+00,1.2332
-2.460e+00,1.23344
-2.450e+00,1.23344
-2.440e+00,1.23391
-2.430e+00,1.23336
-2.420e+00,1.23398
-2.410e+00,1.23398
-2.400e+00,1.23359
-2.390e+00,1.23375
-2.380e+00,1.23375
-2.370e+00,1.23359
-2.360e+00,1.23344
-2.350e+00,1.23375
-2.340e+00,1.23359
-2.330e+00,1.23375
-2.320e+00,1.23375
-2.310e+00,1.23367
-2.300e+00,1.23359
-2.290e+00,1.23359
-2.280e+00,1.23359
-2.270e+00,1.23336
-2.260e+00,1.23328
-2.250e+00,1.23375
-2.240e+00,1.23375
-2.230e+00,1.23305
-2.220e+00,1.23375
-2.210e+00,1.23367
-2.200e+00,1.23367
-2.190e+00,1.23391
-2.180e+00,1.23367
-2.170e+00,1.23391
-2.160e+00,1.23398
-2.150e+00,1.23398
-2.140e+00,1.23359
-2.130e+00,1.23336
-2.120e+00,1.23367
-2.110e+00,1.23344
-2.100e+00,1.23367
-2.090e+00,1.23391
-2.080e+00,1.23375
-2.070e+00,1.23359
-2.060e+00,1.23367
-2.050e+00,1.23367
-2.040e+00,1.23344
-2.030e+00,1.23367
-2.020e+00,1.23367
-2.010e+00,1.23359
-2.000e+00,1.23367
-1.990e+00,1.23391
-1.980e+00,1.23367
-1.970e+00,1.23344
-1.960e+00,1.23359
-1.950e+00,1.23367
-1.940e+00,1.23344
-1.930e+00,1.23359
-1.920e+00,1.23336
-1.910e+00,1.23336
-1.900e+00,1.23336
-1.890e+00,1.23344
-1.880e+00,1.23359
-1.870e+00,1.23398
-1.860e+00,1.23328
-1.850e+00,1.23375
-1.840e+00,1.23367
-1.830e+00,1.23336
-1.820e+00,1.23375
-1.810e+00,1.23375
-1.800e+00,1.23328
-1.790e+00,1.23336
-1.780e+00,1.23391
-1.770e+00,1.23398
-1.760e+00,1.23406
-1.750e+00,1.23398
-1.740e+00,1.23406
-1.730e+00,1.2343
-1.720e+00,1.23398
-1.710e+00,1.23406
-1.700e+00,1.23422
-1.690e+00,1.2343
-1.680e+00,1.23391
-1.670e+00,1.23422
-1.660e+00,1.23461
-1.650e+00,1.23422
-1.640e+00,1.2343
-1.630e+00,1.2343
-1.620e+00,1.23422
-1.610e+00,1.23406
-1.600e+00,1.23398
-1.590e+00,1.23422
-1.580e+00,1.23453
-1.570e+00,1.23422
-1.560e+00,1.23375
-1.550e+00,1.23391
-1.540e+00,1.23406
-1.530e+00,1.23453
-1.520e+00,1.2343
-1.510e+00,1.23398
-1.500e+00,1.23422
-1.490e+00,1.23422
-1.480e+00,1.23422
-1.470e+00,1.23422
-1.460e+00,1.23359
-1.450e+00,1.23453
-1.440e+00,1.23406
-1.430e+00,1.23398
-1.420e+00,1.23406
-1.410e+00,1.23422
-1.400e+00,1.23406
-1.390e+00,1.23375
-1.380e+00,1.23367
-1.370e+00,1.23406
-1.360e+00,1.23375
-1.350e+00,1.23422
-1.340e+00,1.23453
-1.330e+00,1.23391
-1.320e+00,1.23406
-1.310e+00,1.23438
-1.300e+00,1.23406
-1.290e+00,1.2343
-1.280e+00,1.23422
-1.270e+00,1.23438
-1.260e+00,1.23406
-1.250e+00,1.23438
-1.240e+00,1.23453
-1.230e+00,1.23422
-1.220e+00,1.23406
-1.210e+00,1.23453
-1.200e+00,1.23453
-1.190e+00,1.23422
-1.180e+00,1.23422
-1.170e+00,1.2343
-1.160e+00,1.23375
-1.150e+00,1.23375
-1.140e+00,1.23391
-1.130e+00,1.23422
-1.120e+00,1.23422
-1.110e+00,1.23375
-1.100e+00,1.23391
-1.090e+00,1.23406
-1.080e+00,1.23391
-1.070e+00,1.23398
-1.060e+00,1.23453
-1.050e+00,1.23422
-1.040e+00,1.2343
-1.030e+00,1.23453
-1.020e+00,1.23438
-1.010e+00,1.23422
-1.000e+00,1.2343
-9.900e-01,1.23391
-9.800e-01,1.23391
-9.700e-01,1.23406
-9.600e-01,1.23406
-9.500e-01,1.23422
-9.400e-01,1.23406
-9.300e-01,1.23422
-9.200e-01,1.2343
-9.100e-01,1.23422
-9.000e-01,1.23398
-8.900e-01,1.23438
-8.800e-01,1.23406
-8.700e-01,1.2343
-8.600e-01,1.23438
-8.500e-01,1.23422
-8.400e-01,1.2343
-8.300e-01,1.23406
-8.200e-01,1.23406
-8.100e-01,1.23367
-8.000e-01,1.23422
-7.900e-01,1.23391
-7.800e-01,1.23406
-7.700e-01,1.23391
-7.600e-01,1.23406
-7.500e-01,1.23438
-7.400e-01,1.23398
-7.300e-01,1.23453
-7.200e-01,1.23406
-7.100e-01,1.23359
-7.000e-01,1.23398
-6.900e-01,1.2343
-6.800e-01,1.23398
-6.700e-01,1.23422
-6.600e-01,1.23391
-6.500e-01,1.2343
-6.400e-01,1.23406
-6.300e-01,1.23367
-6.200e-01,1.23367
-6.100e-01,1.23375
-6.000e-01,1.23406
-5.900e-01,1.23398
-5.800e-01,1.23406
-5.700e-01,1.2343
-5.600e-01,1.23398
