Model,DPO4054
-5.500e-01,1.23406
-5.400e-01,1.23406
-5.300e-01,1.23375
-5.200e-01,1.23367
-5.100e-01,1.23344
-5.000e-01,1.23398
-4.900e-01,1.23398
-4.800e-01,1.23359
-4.700e-01,1.23344
-4.600e-01,1.23406
-4.500e-01,1.23375
-4.400e-01,1.23375
-4.300e-01,1.23406
-4.200e-01,1.23367
-4.100e-01,1.23344
-4.000e-01,1.23367
-3.900e-01,1.23398
-3.800e-01,1.23359
-3.700e-01,1.23398
-3.600e-01,1.23422
-3.500e-01,1.23422
-3.400e-01,1.23344
-3.300e-01,1.23367
-3.200e-01,1.23422
-3.100e-01,1.23359
-3.000e-01,1.23375
-2.900e-01,1.23367
-2.800e-01,1.23359
-2.700e-01,1.23406
-2.600e-01,1.23328
-2.500e-01,1.23438
-2.400e-01,1.23375
-2.300e-01,1.23398
-2.200e-01,1.23406
-2.100e-01,1.23344
-2.000e-01,1.23367
-1.900e-01,1.23367
-1.800e-01,1.23367
-1.700e-01,1.23375
-1.600e-01,1.23422
-1.500e-01,1.23398
-1.400e-01,1.23367
-1.300e-01,1.23336
-1.200e-01,1.23375
-1.100e-01,1.23367
-1.000e-01,1.23375
-9.000e-02,1.23375
-8.000e-02,1.23406
-7.000e-02,1.23406
-6.000e-02,1.23398
-5.000e-02,1.23406
-4.000e-02,1.23391
-3.000e-02,1.23375
-2.000e-02,1.23359
-1.000e-02,1.23398
-6.200e-14,1.23406
1.000e-02,1.23398
2.000e-02,1.23391
3.000e-02,1.23422
4.000e-02,1.2343
5.000e-02,1.2343
6.000e-02,1.23406
7.000e-02,1.23406
8.000e-02,1.23359
9.000e-02,1.23328
1.000e-01,1.23367
1.100e-01,1.23375
1.200e-01,1.23367
1.300e-01,1.23422
1.400e-01,1.23406
1.500e-01,1.23359
1.600e-01,1.23344
1.700e-01,1.23344
1.800e-01,1.23391
1.900e-01,1.23391
2.000e-01,1.23375
2.100e-01,1.23367
2.200e-01,1.23367
2.300e-01,1.23359
2.400e-01,1.23359
2.500e-01,1.23344
2.600e-01,1.23359
2.700e-01,1.23422
2.800e-01,1.23375
2.900e-01,1.23359
3.000e-01,1.2343
3.100e-01,1.23406
3.200e-01,1.23391
3.300e-01,1.23391
3.400e-01,1.23406
3.500e-01,1.23391
3.600e-01,1.23391
3.700e-01,1.23344
3.800e-01,1.2343
3.900e-01,1.23406
4.000e-01,1.23391
4.100e-01,1.23344
4.200e-01,1.23398
4.300e-01,1.23398
4.400e-01,1.23406
4.500e-01,1.23391
4.600e-01,1.23406
4.700e-01,1.2343
4.800e-01,1.23391
4.900e-01,1.23406
5.000e-01,1.23422
5.100e-01,1.23406
5.200e-01,1.23359
5.300e-01,1.23398
5.400e-01,1.23438
5.500e-01,1.23422
5.600e-01,1.23398
5.700e-01,1.23336
5.800e-01,1.23367
5.900e-01,1.23359
6.000e-01,1.23391
6.100e-01,1.23375
6.200e-01,1.23344
6.300e-01,1.23367
6.400e-01,1.23406
6.500e-01,1.23367
6.600e-01,1.23375
6.700e-01,1.23406
6.800e-01,1.23438
6.900e-01,1.23391
7.000e-01,1.23438
7.100e-01,1.23422
7.200e-01,1.23391
7.300e-01,1.23359
7.400e-01,1.23375
7.500e-01,1.23367
7.600e-01,1.23359
7.700e-01,1.23422
7.800e-01,1.23398
7.900e-01,1.23367
8.000e-01,1.23359
8.100e-01,1.23375
8.200e-01,1.23391
8.300e-01,1.23367
8.400e-01,1.23359
8.500e-01,1.23398
8.600e-01,1.23359
8.700e-01,1.23375
8.800e-01,1.23367
8.900e-01,1.23344
9.000e-01,1.23359
9.100e-01,1.23359
9.200e-01,1.23344
9.300e-01,1.23391
9.400e-01,1.23367
9.500e-01,1.23391
9.600e-01,1.23398
9.700e-01,1.23367
9.800e-01,1.23422
9.900e-01,1.2343
1.000e-00,1.23391
1.010e+00,1.23367
1.020e+00,1.2343
1.030e+00,1.23422
1.040e+00,1.23344
1.050e+00,1.23359
1.060e+00,1.2343
1.070e+00,1.23359
1.080e+00,1.23344
1.090e+00,1.23359
1.100e+00,1.23375
1.110e+00,1.23375
1.120e+00,1.23391
1.130e+00,1.23398
1.140e+00,1.23375
1.150e+00,1.23375
1.160e+00,1.23375
1.170e+00,1.23398
1.180e+00,1.23367
1.190e+00,1.23328
1.200e+00,1.23367
1.210e+00,1.23359
1.220e+00,1.23367
1.230e+00,1.23391
1.240e+00,1.23391
1.250e+00,1.23328
1.260e+00,1.2332
1.270e+00,1.23375
1.280e+00,1.23336
1.290e+00,1.23398
1.300e+00,1.23328
1.310e+00,1.23344
1.320e+00,1.23336
1.330e+00,1.23336
1.340e+00,1.23367
1.350e+00,1.23344
1.360e+00,1.23336
1.370e+00,1.23359
1.380e+00,1.23391
1.390e+00,1.23406
1.400e+00,1.23367
1.410e+00,1.23344
1.420e+00,1.23344
1.430e+00,1.23367
1.440e+00,1.23359
1.450e+00,1.23359
1.460e+00,1.23391
1.470e+00,1.23336
1.480e+00,1.2332
1.490e+00,1.23391
1.500e+00,1.23367
1.510e+00,1.23359
1.520e+00,1.23328
1.530e+00,1.23367
1.540e+00,1.2332
1.550e+00,1.23344
1.560e+00,1.23344
1.570e+00,1.23344
1.580e+00,1.23344
1.590e+00,1.23344
1.600e+00,1.23344
1.610e+00,1.23344
1.620e+00,1.23375
1.630e+00,1.23375
1.640e+00,1.23375
1.650e+00,1.23398
1.660e+00,1.2343
1.670e+00,1.23359
1.680e+00,1.23391
1.690e+00,1.23391
1.700e+00,1.23375
1.710e+00,1.2343
1.720e+00,1.23438
1.730e+00,1.23391
1.740e+00,1.23422
1.750e+00,1.23406
1.760e+00,1.23398
1.770e+00,1.23367
1.780e+00,1.23391
1.790e+00,1.23344
1.800e+00,1.23367
1.810e+00,1.23398
1.820e+00,1.23406
1.830e+00,1.23367
1.840e+00,1.23367
1.850e+00,1.23391
1.860e+00,1.23422
1.870e+00,1.23391
1.880e+00,1.23359
1.890e+00,1.23398
1.900e+00,1.23398
1.910e+00,1.23391
1.920e+00,1.23438
1.930e+00,1.23406
1.940e+00,1.23391
1.950e+00,1.23359
1.960e+00,1.23406
1.970e+00,1.23375
1.980e+00,1.23391
1.990e+00,1.23359
2.000e+00,1.23398
2.010e+00,1.23344
2.020e+00,1.23391
2.030e+00,1.23336
2.040e+00,1.23406
2.050e+00,1.23391
2.060e+00,1.23391
2.070e+00,1.23398
2.080e+00,1.23375
2.090e+00,1.23375
2.100e+00,1.23398
2.110e+00,1.23398
2.120e+00,1.23367
2.130e+00,1.23422
2.140e+00,1.23422
2.150e+00,1.23375
2.160e+00,1.23367
2.170e+00,1.23391
2.180e+00,1.23438
2.190e+00,1.23375
2.200e+00,1.23375
2.210e+00,1.23422
2.220e+00,1.23367
2.230e+00,1.23398
2.240e+00,1.23375
2.250e+00,1.23367
2.260e+00,1.23367
2.270e+00,1.23398
2.280e+00,1.23391
2.290e+00,1.23367
2.300e+00,1.23367
2.310e+00,1.23336
2.320e+00,1.23367
2.330e+00,1.23359
2.340e+00,1.23422
2.350e+00,1.23398
2.360e+00,1.23398
2.370e+00,1.23406
2.380e+00,1.23422
2.390e+00,1.23422
2.400e+00,1.23422
2.410e+00,1.23391
2.420e+00,1.23375
2.430e+00,1.23359
2.440e+00,1.23422
2.450e+00,1.23422
2.460e+00,1.23391
2.470e+00,1.2343
2.480e+00,1.23406
2.490e+00,1.23375
2.500e+00,1.23406
2.510e+00,1.23422
2.520e+00,1.23391
2.530e+00,1.23398
2.540e+00,1.23422
2.550e+00,1.23398
2.560e+00,1.23344
2.570e+00,1.23367
2.580e+00,1.23391
2.590e+00,1.23375
2.600e+00,1.23344
2.610e+00,1.2343
2.620e+00,1.23422
2.630e+00,1.23438
2.640e+00,1.2343
2.650e+00,1.2343
2.660e+00,1.23391
2.670e+00,1.23391
2.680e+00,1.2343
2.690e+00,1.2343
2.700e+00,1.23422
2.710e+00,1.23406
2.720e+00,1.23422
2.730e+00,1.23406
2.740e+00,1.23422
2.750e+00,1.23375
2.760e+00,1.23375
2.770e+00,1.23422
2.780e+00,1.23344
2.790e+00,1.23422
2.800e+00,1.23469
2.810e+00,1.2343
2.820e+00,1.2343
2.830e+00,1.23406
2.840e+00,1.23406
2.850e+00,1.23367
2.860e+00,1.23375
2.870e+00,1.23367
2.880e+00,1.23453
2.890e+00,1.23422
2.900e+00,1.23406
2.910e+00,1.23367
2.920e+00,1.23375
2.930e+00,1.2343
2.940e+00,1.23422
2.950e+00,1.23391
2.960e+00,1.23398
2.970e+00,1.23375
2.980e+00,1.23375
2.990e+00,1.23391
3.000e+00,1.23398
3.010e+00,1.23398
3.020e+00,1.23461
3.030e+00,1.23461
3.040e+00,1.23469
3.050e+00,1.23453
3.060e+00,1.23422
3.070e+00,1.23391
3.080e+00,1.23398
3.090e+00,1.23438
3.100e+00,1.23406
3.110e+00,1.23391
3.120e+00,1.23422
3.130e+00,1.23438
3.140e+00,1.23422
3.150e+00,1.23461
3.160e+00,1.23406
3.170e+00,1.23398
3.180e+00,1.23484
3.190e+00,1.23406
3.200e+00,1.23453
3.210e+00,1.23438
3.220e+00,1.23422
3.230e+00,1.23398
3.240e+00,1.23391
3.250e+00,1.23422
3.260e+00,1.23391
3.270e+00,1.23398
3.280e+00,1.23391
3.290e+00,1.23406
3.300e+00,1.23391
3.310e+00,1.23375
3.320e+00,1.23367
3.330e+00,1.23367
3.340e+00,1.23375
3.350e+00,1.23406
3.360e+00,1.23406
3.370e+00,1.23398
3.380e+00,1.2343
3.390e+00,1.2343
3.400e+00,1.23398
3.410e+00,1.23391
3.420e+00,1.23398
3.430e+00,1.23398
3.440e+00,1.2343
3.450e+00,1.23438
3.460e+00,1.2343
3.470e+00,1.23422
3.480e+00,1.23422
3.490e+00,1.23438
3.500e+00,1.23398
3.510e+00,1.23406
3.520e+00,1.2343
3.530e+00,1.23422
3.540e+00,1.2343
3.550e+00,1.23375
3.560e+00,1.23391
3.570e+00,1.23453
3.580e+00,1.23469
3.590e+00,1.23406
3.600e+00,1.23422
3.610e+00,1.23391
3.620e+00,1.23406
3.630e+00,1.23398
3.640e+00,1.23438
3.650e+00,1.23438
3.660e+00,1.2343
3.670e+00,1.23367
3.680e+00,1.23391
3.690e+00,1.23422
3.700e+00,1.23406
3.710e+00,1.23391
3.720e+00,1.23391
3.730e+00,1.23406
3.740e+00,1.23359
3.750e+00,1.23438
3.760e+00,1.23391
3.770e+00,1.23422
3.780e+00,1.23406
3.790e+00,1.2343
3.800e+00,1.23453
3.810e+00,1.23438
3.820e+00,1.23453
3.830e+00,1.23406
3.840e+00,1.23461
3.850e+00,1.2343
3.860e+00,1.23406
3.870e+00,1.23375
3.880e+00,1.2343
3.890e+00,1.23375
3.900e+00,1.23391
3.910e+00,1.23406
3.920e+00,1.23438
3.930e+00,1.23469
3.940e+00,1.23406
3.950e+00,1.23398
3.960e+00,1.23484
3.970e+00,1.23469
3.980e+00,1.23391
3.990e+00,1.2343
4.000e+00,1.2343
4.010e+00,1.23406
4.020e+00,1.2343
4.030e+00,1.2343
4.040e+00,1.23438
4.050e+00,1.23422
4.060e+00,1.23422
4.070e+00,1.23461
4.080e+00,1.23484
4.090e+00,1.23422
4.100e+00,1.2343
4.110e+00,1.23453
4.120e+00,1.23422
4.130e+00,1.2343
4.140e+00,1.23391
4.150e+00,1.23422
4.160e+00,1.23461
4.170e+00,1.23422
4.180e+00,1.23422
4.190e+00,1.23438
4.200e+00,1.23438
4.210e+00,1.23422
4.220e+00,1.23422
4.230e+00,1.23469
4.240e+00,1.2343
4.250e+00,1.23422
4.260e+00,1.23422
4.270e+00,1.23375
4.280e+00,1.23461
4.290e+00,1.2343
4.300e+00,1.2343
4.310e+00,1.23453
4.320e+00,1.2343
4.330e+00,1.23422
4.340e+00,1.23438
4.350e+00,1.2343
4.360e+00,1.23422
4.370e+00,1.23406
4.380e+00,1.23438
4.390e+00,1.23422
4.400e+00,1.23453
4.410e+00,1.23453
4.420e+00,1.23484
4.430e+00,1.2343
4.440e+00,1.23453
4.450e+00,1.23453
4.460e+00,1.2343
4.470e+00,1.2343
4.480e+00,1.23398
4.490e+00,1.23375
4.500e+00,1.23453
4.510e+00,1.2343
4.520e+00,1.23422
4.530e+00,1.23406
4.540e+00,1.23391
4.550e+00,1.23375
4.560e+00,1.23406
4.570e+00,1.23398
4.580e+00,1.23391
4.590e+00,1.23406
4.600e+00,1.23398
4.610e+00,1.23406
4.620e+00,1.23422
4.630e+00,1.23438
4.640e+00,1.23398
4.650e+00,1.23391
4.660e+00,1.23391
4.670e+00,1.23391
4.680e+00,1.23391
4.690e+00,1.23398
4.700e+00,1.23367
4.710e+00,1.23391
4.720e+00,1.23391
4.730e+00,1.23375
4.740e+00,1.23375
4.750e+00,1.23398
4.760e+00,1.23391
4.770e+00,1.23344
4.780e+00,1.23336
4.790e+00,1.23328
4.800e+00,1.23328
4.810e+00,1.23336
4.820e+00,1.23375
4.830e+00,1.23398
4.840e+00,1.23391
4.850e+00,1.23375
4.860e+00,1.23375
4.870e+00,1.23367
4.880e+00,1.23344
4.890e+00,1.23391
4.900e+00,1.23367
4.910e+00,1.23398
4.920e+00,1.23438
4.930e+00,1.23422
4.940e+00,1.23422
4.950e+00,1.23328
4.960e+00,1.23406
4.970e+00,1.23406
4.980e+00,1.23336
4.990e+00,1.23305

